method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<com.google.firebase.installations.FirebaseInstallations: com.google.firebase.installations.local.PersistedInstallationEntry getPrefsWithGeneratedIdMultiProcessSafe()>,0,<com.google.firebase.installations.local.PersistedInstallation: com.google.firebase.installations.local.PersistedInstallationEntry insertOrUpdatePersistedInstallationEntry(com.google.firebase.installations.local.PersistedInstallationEntry)>,1.0,1.0,7.0,1.0,27.0,2.0,9.0,1.0,1.0,-1.0,9.0,54038.0,774706.0,14.336318886709352,360.14350734343094,7.0,1.0,27.0,2.0,9.0,1.0,1.0,-1.0,9.0,54038.0,774706.0,14.336318886709352,360.14350734343094,1
<com.facebook.internal.NativeProtocol: void updateAllAvailableProtocolVersionsAsync$lambda-1()>,0,<com.facebook.internal.instrument.crashshield.CrashShieldHandler: boolean isObjectCrashing(java.lang.Object)>,1.0,1.0,6.0,1.0,24.0,461.0,212.0,1.0,1.0,-1.0,212.0,54038.0,774706.0,14.336318886709352,360.14350734343094,6.0,1.0,24.0,461.0,212.0,1.0,1.0,-1.0,212.0,54038.0,774706.0,14.336318886709352,360.14350734343094,1
<com.facebook.appevents.AppEventQueue: void flushAndWait(com.facebook.appevents.FlushReason)>,0,<com.facebook.appevents.AppEventQueue: void <clinit>()>,1.0,1.0,7.0,3.0,5.0,28.0,21.0,1.0,1.0,-1.0,21.0,54038.0,774706.0,14.336318886709352,360.14350734343094,7.0,3.0,5.0,28.0,21.0,1.0,1.0,-1.0,21.0,54038.0,774706.0,14.336318886709352,360.14350734343094,0
"<com.facebook.appevents.restrictivedatafilter.RestrictiveDataManager: void processParameters(java.util.Map,java.lang.String)>",0,<com.google.android.gms.internal.firebase-auth-api.zzh: java.lang.Object next()>,1.0,1.0,11.0,1.0,2.0,912.0,368.0,1.0,1.0,-1.0,368.0,54038.0,774706.0,14.336318886709352,360.14350734343094,11.0,1.0,2.0,912.0,368.0,1.0,1.0,-1.0,368.0,54038.0,774706.0,14.336318886709352,360.14350734343094,0
"<com.facebook.appevents.AppEvent: org.json.JSONObject getJSONObjectForAppEvent(java.lang.String,java.lang.String,java.lang.Double,android.os.Bundle,java.util.UUID)>",0,<com.facebook.appevents.restrictivedatafilter.RestrictiveDataManager: java.lang.String processEvent(java.lang.String)>,1.0,1.0,9.0,1.0,6.0,1.0,276.0,1.0,1.0,-1.0,276.0,54038.0,774706.0,14.336318886709352,360.14350734343094,9.0,1.0,6.0,1.0,276.0,1.0,1.0,-1.0,276.0,54038.0,774706.0,14.336318886709352,360.14350734343094,1
<com.google.android.datatransport.runtime.scheduling.jobscheduling.WorkInitializer_Factory: com.google.android.datatransport.runtime.scheduling.jobscheduling.WorkInitializer get()>,0,<com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore_Factory: com.google.android.datatransport.runtime.scheduling.persistence.SQLiteEventStore get()>,1.0,1.0,4.0,24.0,51.0,24.0,49.0,1.0,1.0,-1.0,49.0,54038.0,774706.0,14.336318886709352,360.14350734343094,4.0,24.0,51.0,24.0,49.0,1.0,1.0,-1.0,49.0,54038.0,774706.0,14.336318886709352,360.14350734343094,0
"<com.facebook.soloader.SoLoader: void doLoadLibraryBySoName(java.lang.String,int,android.os.StrictMode$ThreadPolicy)>",0,"<com.facebook.soloader.DirectorySoSource: int loadLibrary(java.lang.String,int,android.os.StrictMode$ThreadPolicy)>",1.0,1.0,10.0,1.0,1.0,2.0,45.0,1.0,1.0,-1.0,45.0,54038.0,774706.0,14.336318886709352,360.14350734343094,10.0,1.0,1.0,2.0,45.0,1.0,1.0,-1.0,45.0,54038.0,774706.0,14.336318886709352,360.14350734343094,0
"<com.google.android.gms.tasks.Tasks: java.lang.Object await(com.google.android.gms.tasks.Task,long,java.util.concurrent.TimeUnit)>",0,"<com.google.android.gms.tasks.zzad: boolean zzb(long,java.util.concurrent.TimeUnit)>",1.0,1.0,7.0,3.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,54038.0,774706.0,14.336318886709352,360.14350734343094,7.0,3.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,54038.0,774706.0,14.336318886709352,360.14350734343094,1
<com.facebook.appevents.codeless.ViewIndexingTrigger: void <clinit>()>,0,<com.facebook.appevents.codeless.ViewIndexingTrigger$Companion: void <init>(kotlin.jvm.internal.DefaultConstructorMarker)>,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,54038.0,774706.0,14.336318886709352,360.14350734343094,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,54038.0,774706.0,14.336318886709352,360.14350734343094,1
<com.facebook.react.modules.systeminfo.AndroidInfoHelpers: java.lang.String getFriendlyDeviceName()>,0,<com.facebook.react.modules.systeminfo.AndroidInfoHelpers: void <clinit>()>,1.0,1.0,5.0,1.0,0.0,7.0,8.0,1.0,1.0,-1.0,8.0,54038.0,774706.0,14.336318886709352,360.14350734343094,5.0,1.0,0.0,7.0,8.0,1.0,1.0,-1.0,8.0,54038.0,774706.0,14.336318886709352,360.14350734343094,0
