method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<com.unity3d.player.UnityPlayer: void pauseUnity()>,0,"<com.unity3d.player.f: void Log(int,java.lang.String)>",1.0,1.0,4.0,1.0,3.0,13.0,18.0,1.0,1.0,-1.0,18.0,19096.0,189493.0,9.92317762882279,283.56017900397376,4.0,1.0,3.0,13.0,18.0,1.0,1.0,-1.0,18.0,19096.0,189493.0,9.92317762882279,283.56017900397376,0
<com.unity3d.player.UnityPlayer: void destroy()>,0,<com.unity3d.player.UnityPlayer$e: void a()>,1.0,1.0,3.0,2.0,2.0,1.0,20.0,1.0,1.0,-1.0,20.0,19096.0,189493.0,9.92317762882279,283.56017900397376,3.0,2.0,2.0,1.0,20.0,1.0,1.0,-1.0,20.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer: void destroy()>,0,<com.unity3d.player.l: boolean c()>,1.0,1.0,3.0,2.0,1.0,10.0,20.0,1.0,1.0,-1.0,20.0,19096.0,189493.0,9.92317762882279,283.56017900397376,3.0,2.0,1.0,10.0,20.0,1.0,1.0,-1.0,20.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayerActivity: void onPause()>,0,<com.unity3d.player.MultiWindowSupport: boolean getAllowResizableWindow(android.app.Activity)>,1.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,-1.0,3.0,19096.0,189493.0,9.92317762882279,283.56017900397376,2.0,1.0,4.0,5.0,3.0,1.0,1.0,-1.0,3.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer: void destroy()>,0,<com.unity3d.player.UnityPlayer: void kill()>,1.0,1.0,3.0,2.0,2.0,1.0,20.0,1.0,1.0,-1.0,20.0,19096.0,189493.0,9.92317762882279,283.56017900397376,3.0,2.0,2.0,1.0,20.0,1.0,1.0,-1.0,20.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer: void postOnUiThread(java.lang.Runnable)>,0,<com.unity3d.player.UnityPlayer$5: void run()>,1.0,1.0,7.0,1.0,8.0,41.0,163.0,1.0,1.0,-1.0,163.0,19096.0,189493.0,9.92317762882279,283.56017900397376,7.0,1.0,8.0,41.0,163.0,1.0,1.0,-1.0,163.0,19096.0,189493.0,9.92317762882279,283.56017900397376,0
"<com.unity3d.player.UnityPlayer$e: void <init>(com.unity3d.player.UnityPlayer,byte)>",0,<com.unity3d.player.UnityPlayer$e: void <init>(com.unity3d.player.UnityPlayer)>,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,19096.0,189493.0,9.92317762882279,283.56017900397376,4.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer$5: void run()>,0,<com.unity3d.player.UnityPlayer: void reportSoftInputArea(android.graphics.Rect)>,1.0,1.0,5.0,41.0,2.0,1.0,8.0,1.0,1.0,-1.0,8.0,19096.0,189493.0,9.92317762882279,283.56017900397376,5.0,41.0,2.0,1.0,8.0,1.0,1.0,-1.0,8.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer: void resume()>,0,<com.unity3d.player.UnityPlayer: void checkResumePlayer()>,1.0,1.0,3.0,5.0,8.0,2.0,8.0,1.0,1.0,-1.0,8.0,19096.0,189493.0,9.92317762882279,283.56017900397376,3.0,5.0,8.0,2.0,8.0,1.0,1.0,-1.0,8.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer: java.lang.String loadNative(java.lang.String)>,0,"<com.unity3d.player.UnityPlayer: java.lang.String logLoadLibMainError(java.lang.String,java.lang.String)>",1.0,1.0,4.0,1.0,5.0,1.0,15.0,1.0,1.0,-1.0,15.0,19096.0,189493.0,9.92317762882279,283.56017900397376,4.0,1.0,5.0,1.0,15.0,1.0,1.0,-1.0,15.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
"<com.unity3d.player.UnityPlayer: void <init>(android.app.Activity,com.unity3d.player.IUnityPlayerLifecycleEvents)>",0,<com.unity3d.player.j$a: void <clinit>()>,1.0,1.0,3.0,2.0,0.0,2.0,55.0,1.0,1.0,-1.0,55.0,19096.0,189493.0,9.92317762882279,283.56017900397376,3.0,2.0,0.0,2.0,55.0,1.0,1.0,-1.0,55.0,19096.0,189493.0,9.92317762882279,283.56017900397376,0
"<com.unity3d.player.UnityPlayer$f: void <init>(com.unity3d.player.UnityPlayer,byte)>",0,<com.unity3d.player.UnityPlayer$f: void <init>(com.unity3d.player.UnityPlayer)>,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,19096.0,189493.0,9.92317762882279,283.56017900397376,7.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.UnityPlayer: void pauseUnity()>,0,<com.unity3d.player.UnityPlayer: void destroy()>,1.0,1.0,4.0,1.0,20.0,2.0,18.0,1.0,1.0,-1.0,18.0,19096.0,189493.0,9.92317762882279,283.56017900397376,4.0,1.0,20.0,2.0,18.0,1.0,1.0,-1.0,18.0,19096.0,189493.0,9.92317762882279,283.56017900397376,0
<com.unity3d.player.UnityPlayer: void <clinit>()>,0,<com.unity3d.player.k: boolean a()>,1.0,1.0,2.0,30.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,19096.0,189493.0,9.92317762882279,283.56017900397376,2.0,30.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
<com.unity3d.player.b: void a(com.unity3d.player.b$b)>,0,"<com.unity3d.player.b$a: void <init>(com.unity3d.player.b,android.os.Handler,android.media.AudioManager,int,com.unity3d.player.b$b)>",1.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,1.0,-1.0,5.0,19096.0,189493.0,9.92317762882279,283.56017900397376,5.0,1.0,2.0,1.0,5.0,1.0,1.0,-1.0,5.0,19096.0,189493.0,9.92317762882279,283.56017900397376,1
