method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<c.e.a.n.j.a: void d(c.e.a.n.j.e$e,java.lang.String,android.content.Context)>",0,<c.e.a.n.j.e$a$a: void b(java.security.spec.AlgorithmParameterSpec)>,1,1,8,2,1,1,13,1,1,-1,13,12656.0,72241.0,5.708043615676359,104.45579380130395,8,2,1,1,13,1,1,-1,13,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<org.apache.cordova.PluginManager: void init()>,0,<org.apache.cordova.LOG: void <clinit>()>,1,1,5,2,0,45,7,1,1,-1,7,12656.0,72241.0,5.708043615676359,104.45579380130395,5,2,0,45,7,1,1,-1,7,12656.0,72241.0,5.708043615676359,104.45579380130395,0
"<c.e.a.m.a: int o(java.lang.String,java.lang.String[])>",0,<c.e.a.n.a: void <clinit>()>,1,1,8,2,0,97,9,1,1,-1,9,12656.0,72241.0,5.708043615676359,104.45579380130395,8,2,0,97,9,1,1,-1,9,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<c.e.a.n.b: c.e.a.l.d.c a(android.content.Context)>,0,<c.e.a.l.d.c: void S(java.lang.String)>,1,1,6,2,0,2,55,1,1,-1,55,12656.0,72241.0,5.708043615676359,104.45579380130395,6,2,0,2,55,1,1,-1,55,12656.0,72241.0,5.708043615676359,104.45579380130395,0
"<com.microsoft.azure.mobile.cordova.AppCenterAnalyticsPlugin: void initialize(org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView)>",0,"<org.apache.cordova.CordovaPlugin: void initialize(org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView)>",1,1,7,1,0,8,9,1,1,-1,9,12656.0,72241.0,5.708043615676359,104.45579380130395,7,1,0,8,9,1,1,-1,9,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<org.apache.cordova.CordovaWebViewImpl: void hideCustomView()>,0,<org.apache.cordova.LOG: void <clinit>()>,1,1,5,1,0,45,9,1,1,-1,9,12656.0,72241.0,5.708043615676359,104.45579380130395,5,1,0,45,9,1,1,-1,9,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<com.microsoft.appcenter.crashes.h.a: java.io.File j()>,0,<com.microsoft.appcenter.crashes.h.a: java.io.File d()>,1,1,10,1,5,8,7,1,1,-1,7,12656.0,72241.0,5.708043615676359,104.45579380130395,10,1,5,8,7,1,1,-1,7,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<org.apache.cordova.CordovaActivity: void onResume()>,0,<org.apache.cordova.CordovaActivity: void <clinit>()>,1,1,3,1,0,12,11,1,1,-1,11,12656.0,72241.0,5.708043615676359,104.45579380130395,3,1,0,12,11,1,1,-1,11,12656.0,72241.0,5.708043615676359,104.45579380130395,0
"<c.e.a.n.j.a: byte[] c(c.e.a.n.j.e$e,int,java.security.KeyStore$Entry,byte[])>",0,<c.e.a.n.j.e$a$b: byte[] c(byte[])>,1,1,8,1,1,3,7,1,1,-1,7,12656.0,72241.0,5.708043615676359,104.45579380130395,8,1,1,3,7,1,1,-1,7,12656.0,72241.0,5.708043615676359,104.45579380130395,0
"<androidx.core.content.FileProvider: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",0,<androidx.core.content.FileProvider: void <clinit>()>,1,1,2,1,4,7,4,1,1,-1,4,12656.0,72241.0,5.708043615676359,104.45579380130395,2,1,4,7,4,1,1,-1,4,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<org.apache.cordova.file.FileUtils: org.json.JSONObject requestAllPaths()>,0,<org.apache.cordova.CordovaPlugin: void <clinit>()>,1,1,6,1,0,136,16,1,1,-1,16,12656.0,72241.0,5.708043615676359,104.45579380130395,6,1,0,136,16,1,1,-1,16,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<com.microsoft.appcenter.crashes.Crashes$i: void <init>()>,0,<com.microsoft.appcenter.crashes.a: void <init>()>,1,1,7,1,1,2,1,1,1,-1,1,12656.0,72241.0,5.708043615676359,104.45579380130395,7,1,1,2,1,1,1,-1,1,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<c.e.a.j.c: void u(c.e.a.j.c$d)>,0,<org.apache.cordova.NativeToJsMessageQueue$OnlineEventsBridgeMode$2: void run()>,1,1,6,7,5,30,211,1,1,-1,211,12656.0,72241.0,5.708043615676359,104.45579380130395,6,7,5,30,211,1,1,-1,211,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<com.microlise.android.permissions.PermissionsPlugin: void p(com.microlise.android.permissions.a)>,0,<androidx.core.content.a: void <clinit>()>,1,1,5,2,1,8,24,1,1,-1,24,12656.0,72241.0,5.708043615676359,104.45579380130395,5,2,1,8,24,1,1,-1,24,12656.0,72241.0,5.708043615676359,104.45579380130395,0
"<org.apache.cordova.file.FileUtils: void initialize(org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView)>",0,<org.apache.cordova.file.AssetFilesystem: void <clinit>()>,1,1,7,1,1,4,35,1,1,-1,35,12656.0,72241.0,5.708043615676359,104.45579380130395,7,1,1,4,35,1,1,-1,35,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<com.microsoft.appcenter.crashes.h.a: java.io.File[] n()>,0,<com.microsoft.appcenter.crashes.h.a$a: void <init>()>,1,1,9,1,1,1,5,1,1,-1,5,12656.0,72241.0,5.708043615676359,104.45579380130395,9,1,1,1,5,1,1,-1,5,12656.0,72241.0,5.708043615676359,104.45579380130395,0
"<c.e.a.n.k.a: long v(android.content.ContentValues,java.lang.String)>",0,<c.e.a.n.a: void <clinit>()>,1,1,7,1,0,97,24,1,1,-1,24,12656.0,72241.0,5.708043615676359,104.45579380130395,7,1,0,97,24,1,1,-1,24,12656.0,72241.0,5.708043615676359,104.45579380130395,0
<org.apache.cordova.whitelist.WhitelistPlugin: void pluginInitialize()>,0,<org.apache.cordova.Whitelist: void <init>()>,1,1,7,1,2,1,5,1,1,-1,5,12656.0,72241.0,5.708043615676359,104.45579380130395,7,1,2,1,5,1,1,-1,5,12656.0,72241.0,5.708043615676359,104.45579380130395,0
