method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<androidx.recyclerview.widget.RecyclerView: boolean dispatchNestedFling(float,float,boolean)>",0,<androidx.recyclerview.widget.RecyclerView: androidx.core.view.NestedScrollingChildHelper getScrollingChildHelper()>,1.0,1.0,12.0,1.0,1.0,8.0,2.0,1.0,1.0,-1.0,2.0,13872.0,66525.0,4.795631487889273,69.2281247651259,12.0,1.0,1.0,8.0,2.0,1.0,1.0,-1.0,2.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
<androidx.recyclerview.widget.RecyclerView: void setLayoutManager(androidx.recyclerview.widget.RecyclerView$LayoutManager)>,0,<androidx.recyclerview.widget.RecyclerView$LayoutManager: void removeAndRecycleAllViews(androidx.recyclerview.widget.RecyclerView$Recycler)>,1.0,1.0,11.0,1.0,7.0,5.0,17.0,1.0,1.0,-1.0,17.0,13872.0,66525.0,4.795631487889273,69.2281247651259,11.0,1.0,7.0,5.0,17.0,1.0,1.0,-1.0,17.0,13872.0,66525.0,4.795631487889273,69.2281247651259,0
"<androidx.appcompat.widget.AppCompatTextHelper: void updateTypefaceAndStyle(android.content.Context,androidx.appcompat.widget.TintTypedArray)>",0,<androidx.appcompat.widget.TintTypedArray: boolean hasValue(int)>,1.0,1.0,12.0,2.0,1.0,7.0,14.0,1.0,1.0,-1.0,14.0,13872.0,66525.0,4.795631487889273,69.2281247651259,12.0,2.0,1.0,7.0,14.0,1.0,1.0,-1.0,14.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
<androidx.appcompat.app.AppCompatDelegateImpl$PanelFeatureState: androidx.appcompat.view.menu.MenuView getListMenuView(androidx.appcompat.view.menu.MenuPresenter$Callback)>,0,<androidx.appcompat.view.menu.MenuBuilder: void addMenuPresenter(androidx.appcompat.view.menu.MenuPresenter)>,1.0,1.0,14.0,1.0,1.0,3.0,4.0,1.0,1.0,-1.0,4.0,13872.0,66525.0,4.795631487889273,69.2281247651259,14.0,1.0,1.0,3.0,4.0,1.0,1.0,-1.0,4.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
<androidx.lifecycle.LifecycleRegistry: void backwardPass(androidx.lifecycle.LifecycleOwner)>,0,<androidx.lifecycle.Lifecycle$Event: androidx.lifecycle.Lifecycle$State getTargetState()>,1.0,1.0,6.0,1.0,8.0,3.0,28.0,1.0,1.0,-1.0,28.0,13872.0,66525.0,4.795631487889273,69.2281247651259,6.0,1.0,8.0,3.0,28.0,1.0,1.0,-1.0,28.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
<androidx.fragment.app.FragmentStore: java.util.List getActiveFragmentStateManagers()>,0,<androidx.arch.core.internal.SafeIterableMap$IteratorWithAdditions: boolean hasNext()>,1.0,1.0,7.0,4.0,0.0,208.0,27.0,1.0,1.0,-1.0,27.0,13872.0,66525.0,4.795631487889273,69.2281247651259,7.0,4.0,0.0,208.0,27.0,1.0,1.0,-1.0,27.0,13872.0,66525.0,4.795631487889273,69.2281247651259,0
"<androidx.appcompat.widget.AppCompatTextHelper$1: void <init>(androidx.appcompat.widget.AppCompatTextHelper,int,int,java.lang.ref.WeakReference)>",0,<androidx.core.content.res.ResourcesCompat$FontCallback: void <init>()>,1.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,1.0,13872.0,66525.0,4.795631487889273,69.2281247651259,13.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,1.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
<androidx.recyclerview.widget.RecyclerView$5: void removeAllViews()>,0,<androidx.recyclerview.widget.RecyclerView$5: int getChildCount()>,1.0,1.0,13.0,1.0,1.0,6.0,5.0,1.0,1.0,-1.0,5.0,13872.0,66525.0,4.795631487889273,69.2281247651259,13.0,1.0,1.0,6.0,5.0,1.0,1.0,-1.0,5.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
"<androidx.appcompat.widget.AppCompatImageHelper: void loadFromAttributes(android.util.AttributeSet,int)>",0,<androidx.appcompat.widget.DrawableUtils: void fixDrawable(android.graphics.drawable.Drawable)>,1.0,1.0,15.0,2.0,6.0,4.0,23.0,1.0,1.0,-1.0,23.0,13872.0,66525.0,4.795631487889273,69.2281247651259,15.0,2.0,6.0,4.0,23.0,1.0,1.0,-1.0,23.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
<androidx.appcompat.view.ContextThemeWrapper: android.content.res.Resources$Theme getTheme()>,0,<androidx.appcompat.view.ContextThemeWrapper: void initializeTheme()>,1.0,1.0,7.0,24.0,9.0,2.0,1.0,1.0,1.0,-1.0,1.0,13872.0,66525.0,4.795631487889273,69.2281247651259,7.0,24.0,9.0,2.0,1.0,1.0,1.0,-1.0,1.0,13872.0,66525.0,4.795631487889273,69.2281247651259,1
