method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<androidx.savedstate.SavedStateRegistry: void performSave(android.os.Bundle)>,0,<androidx.collection.MapCollections$ArrayIterator: boolean hasNext()>,1.0,1.0,4.0,1.0,0.0,366.0,151.0,1.0,1.0,-1.0,151.0,25354.0,232297.0,9.162144040388103,160.26771331528172,4.0,1.0,0.0,366.0,151.0,1.0,1.0,-1.0,151.0,25354.0,232297.0,9.162144040388103,160.26771331528172,0
<androidx.appcompat.app.AppCompatDelegateImpl$PanelFeatureState: androidx.appcompat.view.menu.MenuView getListMenuView(androidx.appcompat.view.menu.MenuPresenter$Callback)>,0,<androidx.appcompat.view.menu.MenuBuilder: void addMenuPresenter(androidx.appcompat.view.menu.MenuPresenter)>,1.0,1.0,8.0,1.0,1.0,3.0,4.0,1.0,1.0,-1.0,4.0,25354.0,232297.0,9.162144040388103,160.26771331528172,8.0,1.0,1.0,3.0,4.0,1.0,1.0,-1.0,4.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
<androidx.appcompat.view.ContextThemeWrapper: android.content.res.Resources$Theme getTheme()>,0,<androidx.appcompat.view.ContextThemeWrapper: void initializeTheme()>,1.0,1.0,5.0,31.0,9.0,2.0,1.0,1.0,1.0,-1.0,1.0,25354.0,232297.0,9.162144040388103,160.26771331528172,5.0,31.0,9.0,2.0,1.0,1.0,1.0,-1.0,1.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
<androidx.appcompat.app.WindowDecorActionBar: void init(android.view.View)>,0,<androidx.appcompat.app.WindowDecorActionBar: void setHomeButtonEnabled(boolean)>,1.0,1.0,7.0,2.0,1.0,1.0,23.0,1.0,1.0,-1.0,23.0,25354.0,232297.0,9.162144040388103,160.26771331528172,7.0,2.0,1.0,1.0,23.0,1.0,1.0,-1.0,23.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable createDrawableIfNeeded(android.content.Context,int)>",0,"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable getCachedDrawable(android.content.Context,long)>",1.0,1.0,8.0,1.0,17.0,2.0,20.0,1.0,1.0,-1.0,20.0,25354.0,232297.0,9.162144040388103,160.26771331528172,8.0,1.0,17.0,2.0,20.0,1.0,1.0,-1.0,20.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
<androidx.core.view.WindowInsetsCompat$BuilderImpl29: androidx.core.view.WindowInsetsCompat build()>,0,<androidx.core.view.WindowInsetsCompat$BuilderImpl: void applyInsetTypes()>,1.0,1.0,4.0,1.0,13.0,3.0,5.0,1.0,1.0,-1.0,5.0,25354.0,232297.0,9.162144040388103,160.26771331528172,4.0,1.0,13.0,3.0,5.0,1.0,1.0,-1.0,5.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
<androidx.emoji2.text.EmojiCompatInitializer$BackgroundDefaultConfig: void <init>(android.content.Context)>,0,<androidx.emoji2.text.EmojiCompatInitializer$BackgroundDefaultLoader: void <init>(android.content.Context)>,1.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,-1.0,3.0,25354.0,232297.0,9.162144040388103,160.26771331528172,6.0,1.0,2.0,1.0,3.0,1.0,1.0,-1.0,3.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
<app.mototaxi.achavarrian.motoseguraate.MenuInicio: void onCreate(android.os.Bundle)>,0,<androidx.appcompat.app.AppCompatActivity: android.view.View findViewById(int)>,1.0,1.0,2.0,1.0,2.0,20.0,8.0,1.0,1.0,-1.0,8.0,25354.0,232297.0,9.162144040388103,160.26771331528172,2.0,1.0,2.0,20.0,8.0,1.0,1.0,-1.0,8.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
"<androidx.fragment.app.FragmentManager: void attachController(androidx.fragment.app.FragmentHostCallback,androidx.fragment.app.FragmentContainer,androidx.fragment.app.Fragment)>",0,<androidx.activity.result.contract.ActivityResultContracts$RequestMultiplePermissions: void <init>()>,1.0,1.0,8.0,2.0,1.0,1.0,33.0,1.0,1.0,-1.0,33.0,25354.0,232297.0,9.162144040388103,160.26771331528172,8.0,2.0,1.0,1.0,33.0,1.0,1.0,-1.0,33.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
<androidx.lifecycle.viewmodel.MutableCreationExtras: void <init>()>,0,"<androidx.lifecycle.viewmodel.MutableCreationExtras: void <init>(androidx.lifecycle.viewmodel.CreationExtras,int,kotlin.jvm.internal.DefaultConstructorMarker)>",1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,25354.0,232297.0,9.162144040388103,160.26771331528172,9.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,25354.0,232297.0,9.162144040388103,160.26771331528172,1
